"","id","target","contract","gender","car","n_child","income","credit","loan","price","job_stat","studies","family","house","age","job_duration","occupation","job_type","n_enquiries","companion"
"157",157,"payed","Cash loans","F","N",0,360000,348264,27643.5,315000,"Commer. Assoc.","Secondary education","Married","apartment",43,4.47123287671233,"Chef","Business",0,"Unaccompan."
"158",158,"payed","Cash loans","F","N",0,67500,450000,23656.5,450000,"Pensioner","Higher education","Married","apartment",66,4.20547945205479,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"159",159,"payed","Cash loans","F","N",0,202500,808650,31333.5,675000,"Working","Secondary education","Married","With parents",35,0.931506849315068,"Managers","Real Estate and Trade",0,"Unaccompan."
"160",160,"payed","Cash loans","F","Y",2,135000,273708,30955.5,225000,"State servant","Low education","Married","Municipal apart.",32,8.89315068493151,"Laborers","Government and Military",0,"Unaccompan."
"161",161,"payed","Cash loans","F","Y",1,90000,314100,21375,225000,"Working","Secondary education","Married","apartment",30,1.94520547945205,"Sales staff","Real Estate and Trade",0,"Unaccompan."
"162",162,"payed","Revolving loans","M","N",0,270000,450000,22500,450000,"State servant","Higher education","single","apartment",28,7.27671232876712,"Occupation_Unknown","Government and Military",0,"Unaccompan."
"163",163,"payed","Cash loans","M","Y",3,180000,473760,51151.5,450000,"Working","Secondary education","Married","apartment",39,0.345205479452055,"Laborers","Transport",0,"Unaccompan."
"164",164,"payed","Cash loans","F","Y",1,171000,474183,37593,391500,"Working","Higher education","Married","apartment",31,0.70958904109589,"Core staff","Business",0,"Family"
"165",165,"payed","Cash loans","M","Y",0,90000,1546020,42642,1350000,"Pensioner","Secondary education","Married","apartment",60,2.9972602739726,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"166",166,"payed","Cash loans","F","N",0,153000,1006920,39933,9e+05,"Commer. Assoc.","Higher education","Married","apartment",54,36.1342465753425,"Tech Staff","Self-employed",1,"Unaccompan."
"167",167,"payed","Cash loans","F","N",0,405000,601470,30838.5,450000,"Commer. Assoc.","Secondary education","single","apartment",46,3.83287671232877,"Private ser.","Self-employed",0,"Unaccompan."
"168",168,"payed","Cash loans","M","Y",2,270000,1042006.5,44149.5,958500,"Working","Secondary education","Married","apartment",37,10.4739726027397,"Service Staff","Business",0,"Unaccompan."
"169",169,"payed","Cash loans","F","N",0,157500,1288350,37053,1125000,"Working","Higher education","single","apartment",55,2.15890410958904,"Core staff","Culture and Services",0,"Unaccompan."
"170",170,"payed","Revolving loans","F","N",0,81000,225000,11250,225000,"Commer. Assoc.","Higher education","Married","apartment",29,2.95616438356164,"Sales staff","Self-employed",0,"Family"
"171",171,"payed","Cash loans","F","Y",1,150750,1078200,28570.5,9e+05,"Working","Higher education","Widow","apartment",45,1.94520547945205,"Administrative Staff","Self-employed",0,"Unaccompan."
"172",172,"payed","Cash loans","F","Y",2,45000,50940,5346,45000,"Working","Higher education","Married","apartment",43,3.86575342465753,"Service Staff","Government and Military",0,"Unaccompan."
"173",173,"payed","Cash loans","F","N",0,112500,306000,14395.5,306000,"Working","Secondary education","Married","apartment",25,6.27397260273973,"Laborers","Transport",0,"Unaccompan."
"174",174,"payed","Cash loans","M","N",0,225000,630000,24543,630000,"Working","Secondary education","Married","apartment",51,2.04109589041096,"Occupation_Unknown","Culture and Services",0,"Partner"
"175",175,"overdue","Cash loans","M","Y",0,180000,776304,25042.5,648000,"Working","Secondary education","single","apartment",55,3.77534246575342,"Managers","Culture and Services",0,"Unaccompan."
"176",176,"payed","Cash loans","F","Y",2,180000,679500,22585.5,679500,"Working","Higher education","Married","apartment",49,5.79178082191781,"Tech Staff","Government and Military",0,"Unaccompan."
"177",177,"overdue","Cash loans","F","N",0,450000,808650,31464,675000,"Commer. Assoc.","Low education","Married","With parents",42,7.72054794520548,"Sales staff","Self-employed",0,"Unaccompan."
"178",178,"overdue","Cash loans","F","N",0,202500,592560,35937,450000,"Working","Secondary education","Married","apartment",43,2.34520547945205,"Medic stf","Medicine",0,"Unaccompan."
"179",179,"payed","Revolving loans","F","Y",0,126000,270000,13500,270000,"Working","Secondary education","single","apartment",23,2.21643835616438,"Chef","Self-employed",0,"Unaccompan."
"180",180,"payed","Cash loans","M","Y",0,360000,450000,22990.5,450000,"State servant","Secondary education","Married","apartment",41,2.01917808219178,"Laborers","Culture and Services",1,"Unaccompan."
"181",181,"overdue","Cash loans","M","Y",0,139500,408780,20011.5,337500,"Commer. Assoc.","Secondary education","single","apartment",34,0.397260273972603,"Sales staff","Business",0,"Unaccompan."
"182",182,"payed","Cash loans","M","Y",0,180000,454500,54067.5,454500,"Working","Secondary education","Married","apartment",31,9.2,"Service Staff","Culture and Services",0,"Family"
"183",183,"payed","Cash loans","M","N",0,89100,942300,30528,675000,"Pensioner","Secondary education","Married","apartment",64,40.1095890410959,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"184",184,"payed","Cash loans","M","Y",2,180000,557770.5,44199,481500,"Working","Higher education","Married","apartment",53,3.36986301369863,"Laborers","Business",0,"Unaccompan."
"185",185,"overdue","Cash loans","F","N",2,45000,568800,15642,450000,"Commer. Assoc.","Higher education","Married","apartment",32,1.76438356164384,"Sales staff","Business",0,"Unaccompan."
"186",186,"payed","Cash loans","F","Y",1,225000,940500,39978,940500,"Commer. Assoc.","Higher education","Married","apartment",29,7.72328767123288,"Occupation_Unknown","Business",4,"Unaccompan."
"187",187,"payed","Cash loans","F","N",0,135000,481176,24732,360000,"Pensioner","Secondary education","single","apartment",60,4.31232876712329,"Occupation_Unknown","Jobtype_Unknown",1,"Family"
"188",188,"payed","Cash loans","F","N",0,225000,2013840,55507.5,1800000,"State servant","Secondary education","Married","apartment",41,0.301369863013699,"Medic stf","Culture and Services",0,"Unaccompan."
"189",189,"payed","Cash loans","F","Y",0,180000,553581,35509.5,472500,"Working","Secondary education","Married","apartment",43,9.63287671232877,"Occupation_Unknown","Business",0,"Unaccompan."
"190",190,"payed","Cash loans","F","N",2,157500,675000,37822.5,675000,"Working","Secondary education","Married","apartment",40,1.41369863013699,"Managers","Real Estate and Trade",0,"Unaccompan."
"191",191,"payed","Cash loans","F","N",0,76500,306000,10944,306000,"State servant","Higher education","single","apartment",24,1.78082191780822,"Occupation_Unknown","Government and Military",0,"Unaccompan."
"192",192,"payed","Cash loans","F","N",0,198000,1129500,43020,1129500,"Working","Higher education","Married","apartment",48,17.2739726027397,"Sales staff","Business",1,"Family"
"193",193,"payed","Cash loans","F","N",0,148500,348264,18508.5,315000,"Working","Secondary education","single","apartment",61,0.728767123287671,"Tech Staff","Business",0,"Companion_Unknown"
"194",194,"payed","Revolving loans","F","N",0,315000,855000,42750,855000,"Commer. Assoc.","Higher education","single","apartment",27,3.91780821917808,"Occupation_Unknown","Transport",1,"Unaccompan."
"195",195,"payed","Cash loans","F","N",1,76500,303489,19890,274500,"Pensioner","Secondary education","single","apartment",37,11.3616438356164,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"196",196,"overdue","Cash loans","F","N",0,63000,183784.5,14863.5,148500,"Commer. Assoc.","Secondary education","single","Municipal apart.",42,3.6,"Core staff","Culture and Services",1,"Unaccompan."
"197",197,"payed","Cash loans","M","N",2,315000,1130112,37480.5,1012500,"Commer. Assoc.","Higher education","divorce","apartment",43,0.63013698630137,"Occupation_Unknown","Self-employed",0,"Unaccompan."
"198",198,"payed","Revolving loans","F","N",0,90000,270000,13500,270000,"Pensioner","Secondary education","divorce","apartment",60,4.04931506849315,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"199",199,"overdue","Cash loans","F","N",0,225000,1042560,34587,9e+05,"Commer. Assoc.","Secondary education","divorce","apartment",50,12.6876712328767,"Sales staff","Self-employed",0,"Unaccompan."
"200",200,"overdue","Cash loans","F","N",0,54000,50940,5535,45000,"Pensioner","Secondary education","Married","apartment",50,1.25753424657534,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"201",201,"payed","Cash loans","F","N",0,270000,1288350,41562,1125000,"Working","Higher education","Married","Rented apart.",49,12.7315068493151,"Managers","Business",0,"Family"
"202",202,"payed","Revolving loans","M","Y",1,135000,180000,9000,180000,"Working","Secondary education","Married","apartment",33,9.58082191780822,"Occupation_Unknown","Transport",0,"Unaccompan."
"203",203,"payed","Cash loans","F","Y",0,121500,270000,19201.5,270000,"Working","Secondary education","Married","apartment",31,4.01095890410959,"Occupation_Unknown","Business",0,"Unaccompan."
"204",204,"payed","Cash loans","M","N",0,202500,450000,48595.5,450000,"Working","Secondary education","Married","apartment",52,14.4794520547945,"Occupation_Unknown","Self-employed",1,"Family"
"205",205,"payed","Cash loans","F","N",0,148500,1059795,35154,949500,"Pensioner","Secondary education","Married","apartment",57,3.71232876712329,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"206",206,"overdue","Cash loans","F","N",0,225000,945000,25987.5,945000,"Commer. Assoc.","Higher education","Married","apartment",37,12.5698630136986,"Core staff","Culture and Services",0,"Unaccompan."
"207",207,"payed","Cash loans","F","N",1,67500,225000,12915,225000,"Working","Secondary education","Married","apartment",47,2.27397260273973,"Occupation_Unknown","Government and Military",0,"Unaccompan."
"208",208,"payed","Cash loans","F","Y",1,63000,808650,26217,675000,"Commer. Assoc.","Secondary education","Married","apartment",44,0.641095890410959,"Sales staff","Business",1,"Unaccompan."
"209",209,"payed","Cash loans","F","N",0,112500,607500,23269.5,607500,"Working","Secondary education","single","apartment",21,1.54794520547945,"Core staff","Real Estate and Trade",0,"Partner"
"210",210,"payed","Cash loans","M","Y",0,180000,1258681.5,36931.5,985500,"Commer. Assoc.","Secondary education","Married","apartment",47,3.78082191780822,"Service Staff","Culture and Services",24,"Unaccompan."
"211",211,"payed","Cash loans","M","Y",2,270000,669600,34317,598500,"State servant","Secondary education","Married","With parents",29,7.06849315068493,"Service Staff","Government and Military",0,"Unaccompan."
"212",212,"payed","Revolving loans","F","N",0,157500,427500,21375,427500,"Pensioner","Secondary education","Married","apartment",63,4.6,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"213",213,"payed","Cash loans","F","N",0,112500,646920,20866.5,540000,"State servant","Secondary education","Married","apartment",46,5.06575342465753,"Occupation_Unknown","Government and Military",0,"Unaccompan."
"214",214,"payed","Cash loans","F","N",0,112500,942300,30528,675000,"Commer. Assoc.","Low education","Married","apartment",25,0.542465753424658,"Sales staff","Business",0,"Unaccompan."
"215",215,"payed","Cash loans","F","N",0,135000,454500,21996,454500,"Working","Higher education","Married","apartment",31,1.87945205479452,"Laborers","Business",0,"Unaccompan."
"216",216,"payed","Cash loans","M","N",0,135000,225000,13045.5,225000,"Commer. Assoc.","Secondary education","Married","apartment",47,0.284931506849315,"Laborers","Culture and Services",0,"Unaccompan."
"217",217,"payed","Cash loans","F","N",1,157500,343800,16155,225000,"Working","Secondary education","Married","apartment",29,4.52602739726027,"Laborers","Business",0,"Family"
"218",218,"payed","Cash loans","F","N",1,157500,601470,30838.5,450000,"Working","Secondary education","Married","apartment",41,2.11506849315069,"Occupation_Unknown","Business",1,"Partner"
"219",219,"payed","Cash loans","F","N",1,112500,675000,34596,675000,"Working","Secondary education","Married","apartment",39,1.44657534246575,"Medic stf","Culture and Services",0,"Unaccompan."
"220",220,"payed","Cash loans","F","N",0,180000,659610,21276,472500,"Pensioner","Secondary education","Married","Municipal apart.",60,1.50684931506849,"Occupation_Unknown","Jobtype_Unknown",1,"Unaccompan."
"221",221,"payed","Cash loans","F","N",0,157500,1042812,30618,747000,"Pensioner","Higher education","Married","apartment",61,13.4602739726027,"Occupation_Unknown","Jobtype_Unknown",2,"Unaccompan."
"222",222,"payed","Cash loans","F","Y",0,90000,148707,14485.5,139500,"Pensioner","Secondary education","divorce","apartment",60,38.2383561643836,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"223",223,"payed","Cash loans","F","N",1,112500,808650,26217,675000,"State servant","Secondary education","Married","apartment",35,15.0219178082192,"Medic stf","Medicine",0,"Partner"
"224",224,"overdue","Cash loans","M","N",0,135000,475159.5,24390,355500,"Working","Secondary education","Married","apartment",34,12.2246575342466,"Core staff","Government and Military",0,"Unaccompan."
"225",225,"payed","Cash loans","F","N",0,166500,281493,15399,243000,"Pensioner","Secondary education","single","apartment",63,10.6082191780822,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"226",226,"payed","Cash loans","F","N",0,112500,225000,14764.5,225000,"Commer. Assoc.","Secondary education","Married","apartment",25,0.945205479452055,"Sales staff","Real Estate and Trade",0,"Unaccompan."
"227",227,"payed","Cash loans","M","N",0,162000,450000,24412.5,450000,"Pensioner","Higher education","Married","apartment",58,20.7342465753425,"Occupation_Unknown","Jobtype_Unknown",0,"Family"
"228",228,"payed","Cash loans","M","Y",0,247500,85320,6871.5,67500,"Working","Secondary education","Married","apartment",45,3.36164383561644,"Laborers","Business",0,"Unaccompan."
"229",229,"overdue","Cash loans","M","N",0,112500,545040,26640,450000,"Working","Secondary education","single","apartment",24,3.11780821917808,"Service Staff","Business",0,"Unaccompan."
"230",230,"payed","Cash loans","M","Y",0,112500,284400,13833,225000,"Working","Secondary education","Married","apartment",26,3.27397260273973,"Occupation_Unknown","Business",0,"Unaccompan."
"231",231,"payed","Revolving loans","F","N",1,126000,225000,11250,225000,"Working","Higher education","Married","apartment",36,11.8465753424658,"Core staff","Government and Military",0,"Unaccompan."
"232",232,"payed","Cash loans","M","N",0,112500,346500,16798.5,346500,"Pensioner","Secondary education","Widow","apartment",63,22.1808219178082,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"233",233,"payed","Cash loans","F","N",0,225000,270000,13131,270000,"Working","Secondary education","Married","Rented apart.",23,1.72602739726027,"Occupation_Unknown","Business",0,"Unaccompan."
"234",234,"payed","Cash loans","F","N",0,67500,755190,29947.5,675000,"Pensioner","Secondary education","Married","apartment",64,31.9972602739726,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
